id;nombre;nombre_tipo_articulo;id_familia;nombre_familia;id_marca;nombre_marca;moneda;nombre_moneda;tipo_igv;nombre_tipo_igv;nombre_unidad_medida;valor_compra_base;valor_venta_base;codigo_sunat;descripcion;especificacion_tecnica;stock_minimo;anio_garantia;stock_actual_empresa;formula;editar;eliminar
146;DISCO DURO SEAGATE  80GB  5400 RPM ATA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;19;SEAGATE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;71.00;43210000;;;-100000;1;0.000;;;
148;TARJ. FAX MODEM V.92;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
149;TARJ. USB 2 PUERTOS PCI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.00;43210000;;;-100000;1;0.000;;;
150;TARJ. USB 3 PUERTOS PCI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;12.00;43210000;;;-100000;1;0.000;;;
151;TARJ VIDEO PCI SIS 32MB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;20;XFX;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;29.00;43210000;;;-100000;1;0.000;;;
152;TECLADO BTC 2001 SPANISH SILVER PS/2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;21;BTC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;11.00;43210000;;;-100000;1;0.000;;;
153;TECLADO BTC AT BEIGE ESPA¤OL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;21;BTC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.80;43210000;;;-100000;1;0.000;;;
154;TECLADO BTC PS2 BEIGE ESPA¤OL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;21;BTC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.80;43210000;;;-100000;1;0.000;;;
155;TECLADO MULTI CYBERLINK NEGRO PS2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;22;CYBERLINK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.80;43210000;;;-100000;1;0.000;;;
156;TECLADO MULTI CYBERLINK BEIGE PS2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;22;CYBERLINK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.80;43210000;;;-100000;1;0.000;;;
157;TECLADO GENIUS KB-09E ESP. K921C135 INTERNET AZ-BL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
158;TECLADO MULTI GENIUS USB KB-12M ESPA¾OL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;7.60;43210000;;;-100000;1;0.000;;;
159;TECLADO MULTI PS2 OMEGA BEIGE 264412SWN;PRODUCTO;2;PRODUCTOS NO UTILIZ.;13;OMEGA;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;6.50;43210000;;;-100000;1;0.000;;;
160;TECLADO OMEGA PS2 NEGRO NORMAL 266112SB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;13;OMEGA;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
161;IMPRESORA CANON IP 1000 PIXMA USB C/ CABLE USB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;23;CANON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;51.00;43210000;;;-100000;1;0.000;;;
162;TECLADO BTC PS2 NEGRO ESPA¤OL 5106;PRODUCTO;2;PRODUCTOS NO UTILIZ.;21;BTC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.50;43210000;;;-100000;1;0.000;;;
163;IMPRESORA CANON S200  C/CABLE USB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;23;CANON;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;43.00;43210000;;;-100000;1;0.000;;;
164;CABLE IDE DRIVE 80 HILOS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
165;CABLE IDE DRIVE 40 HILOS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.00;43210000;;;-100000;1;0.000;;;
166;SCANNER GENIUS VIVID 1200X USB 220V;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;48.00;43210000;;;-100000;1;0.000;;;
167;TECLADO MULTI GENIUS KB-21E PS2 +SCROOL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;12.00;43210000;;;-100000;1;0.000;;;
168;TARJ SONIDO CREATIVE LABS 5.1 OEM;PRODUCTO;2;PRODUCTOS NO UTILIZ.;24;CREATIVE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;30.00;43210000;;;-100000;1;0.000;;;
169;MEMORIA USB 128 MB SAMSUNG;PRODUCTO;2;PRODUCTOS NO UTILIZ.;5;SAMSUNG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;33.00;43210000;;;-100000;1;0.000;;;
171;MOUSE OPTICO GENIUS SCROOL U+P G3 NORMAL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.00;43210000;;;-100000;1;0.000;;;
174;JOYSTICK GENIUS F-23 USB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;16.00;43210000;;;-100000;1;0.000;;;
176;MOUSE OPTICO PCTRONIX 3D NEGRO/TRANSPAR PS2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;25;PCTRONIX;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;8.00;43210000;;;-100000;1;0.000;;;
178;PARL PCTRONIX 2.1 NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;25;PCTRONIX;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;20.00;43210000;;;-100000;1;0.000;;;
179;CAPTURADORA VIDEO TV FM PCI PHILIPS C/REMOTO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;26;PHILIPS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;33.00;43210000;;;-100000;1;0.000;;;
181;PARL CREATIVE 5.1 NEGRO SBS560;PRODUCTO;2;PRODUCTOS NO UTILIZ.;24;CREATIVE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;57.01;43210000;;;-100000;1;0.000;;;
182;DISCO DURO SEAGATE  40GB 5400 RPM ATA 100;PRODUCTO;2;PRODUCTOS NO UTILIZ.;19;SEAGATE;13;DÓLARES;14;GRAVADO;UNIDAD;291.46;60.00;43210000;;;-100000;1;0.000;;;
183;PARL 360W NEGRO SP-6270 COMEP;PRODUCTO;2;PRODUCTOS NO UTILIZ.;16;COMEP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.50;43210000;;;-100000;1;0.000;;;
184;GRAB. CD LG 52X32X52 OEM BEIGE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;26.00;43210000;;;-100000;1;0.000;;;
185;TARJ. FAX MODEM V92/56K ENCORE MOTOROLA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;10;ENCORE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;8.00;43210000;;;-100000;1;0.000;;;
186;MOUSE BTC M380  PS2 PLATA NEGRO SCROOL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.00;43210000;;;-100000;1;0.000;;;
188;TECLADO GENIUS A PS2 KB-06XE BEIGE ST;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.00;43210000;;;-100000;1;0.000;;;
189;LECTOR DVD LG 16X DVD OEM BEIGE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;28.00;43210000;;;-100000;1;0.000;;;
190;WEB CAM GENIUS V4 NEGRA 640X480 BOLA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;26.00;43210000;;;-100000;1;0.000;;;
191;PLACA MSI AMD KT6 V-LSR 7021-020 AGP8X;PRODUCTO;2;PRODUCTOS NO UTILIZ.;27;MSI;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;64.99;43210000;;;-100000;1;0.000;;;
192;CASE DELUXE GM220A BLANCO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
193;CASE DELUXE GM190A BLANCO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
194;CASE DELUXE GM180B NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
195;CASE DELUXE GM210G NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
196;FLOPPY SAMSUNG BEIGE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;5;SAMSUNG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;7.40;43210000;;;-100000;1;0.000;;;
197;GRAB. DVD LG 12X CDRW 40X24X40 OEM;PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;75.00;43210000;;;-100000;1;0.000;;;
198;FILTRO PANTALLA 15 NEGRO GEN;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.70;43210000;;;-100000;1;0.000;;;
199;CAMARA DGTAL GENIUS G-SHOT P510;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;125.00;43210000;;;-100000;1;0.000;;;
200;MOUSE OPTICO GENIUS TRAVELER AZUL U+P 400DP;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
201;MOUSE OPTICO GENIUS TRAVELER ROJO U+P;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
202;JOYPAD FORCE USB J-2007 NEGRO 12BOT VIBRA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.00;43210000;;;-100000;1;0.000;;;
203;"MONITOR LG 15"" STUDIOWORK 505G BEIGE";PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;112.01;43210000;;;-100000;1;0.000;;;
204;SCANNER HP SCANJET 2400 1200X1200 DPI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;74.00;43210000;;;-100000;1;0.000;;;
205;SCANNER HP SCANJET 3970 2400X2400 DPI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;126.00;43210000;;;-100000;1;0.000;;;
206;MOUSE PCTRONIX MINI SCROL PLANO PS2 BLANCO/AZUL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.00;43210000;;;-100000;1;0.000;;;
207;CAMARA DGTAL 1265 SIPIX 640X480;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;35.00;43210000;;;-100000;1;0.000;;;
208;ADAPTADOR P/TECLADO PS2 AT;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.30;43210000;;;-100000;1;0.000;;;
209;SCANNER HP SCANJET 4070 DPI;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;126.00;43210000;;;-100000;1;0.000;;;
210;FUENTE PODER 500W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;12.00;43210000;;;-100000;1;0.000;;;
211;MOUSE OPTICO QBOX NEGRO QM301 U+P;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
215;LECTOR MEMORIA PCCHIPS DGTAL 8EN1;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;13.00;43210000;;;-100000;1;0.000;;;
216;CASE DELUXE GM016D;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
217;CASE DELUXE GM250B;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
218;COOLER AMD EVERCOOL 20-825 3.0 G SOKET 462;PRODUCTO;2;PRODUCTOS NO UTILIZ.;28;AMD;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;12.00;43210000;;;-100000;1;1.000;;;
219;COOLER VIDEO KIT PARA VC-RB EVERCOOL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.81;43210000;;;-100000;1;0.000;;;
221;MEMORIA USB 128 MB MANLI 2.0;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;33.00;43210000;;;-100000;1;0.000;;;
222;MOUSE OMEGA PS2 SCROOL NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;2.30;43210000;;;-100000;1;0.000;;;
223;MOUSE OMEGA 3BOT AT SIMPLE 276321;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.99;43210000;;;-100000;1;0.000;;;
224;MOUSE OPTICO OMEGA BEIGE PS2 3D 276562;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;6.50;43210000;;;-100000;1;0.000;;;
225;FILTRO PANTALLA 17 OMEGA BEIGE SIMPLE 652244;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.80;43210000;;;-100000;1;0.000;;;
226;PARL 360W PLATA SP-6270;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.50;43210000;;;-100000;1;0.000;;;
227;MOUSE OPTICO GENIUS TRAVELER NEGRO U+P;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
228;CAMARA DGTAL GENIUS 16MG POCKET DSC-1.3M SMART;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;83.00;43210000;;;-100000;1;0.000;;;
229;MOUSE BTC M370  PS2 BEIGE SCROOL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;2.50;43210000;;;-100000;1;0.000;;;
231;GRAB. DVD LG 12X CDRW 40X24X40 OEM;PRODUCTO;2;PRODUCTOS NO UTILIZ.;8;LG;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;77.00;43210000;;;-100000;1;0.000;;;
232;"FUNDA DE PC 18.5"" 4PZAS";PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;12;SOLES;14;GRAVADO;UNIDAD;11.80;5.00;43210000;;;-100000;1;0.000;;;
233;CASE NEW VISION T-4 400W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;30.00;43210000;;;-100000;1;0.000;;;
234;CASE NEW VISION T-5 400W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;30.00;43210000;;;-100000;1;0.000;;;
236;FUENTE PODER 450W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;12.00;43210000;;;-100000;1;0.000;;;
238;DATA SWITCH 2WAY AUTOMATICO 9AP252;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;7.00;43210000;;;-100000;1;0.000;;;
239;PARL MINIWOFER 800W NEGRO EPOWER SUBWFER GEN;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;8.00;43210000;;;-100000;1;0.000;;;
240;PARL 1500W STINGRAY SUBWOFER NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;25.00;43210000;;;-100000;1;0.000;;;
241;PARL 300W OMEGA BEIGE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
242;PARL 300W OMEGA PLATA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
243;PARL 300W OMEGA NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.20;43210000;;;-100000;1;0.000;;;
244;AUDIFONO MICROF PLAST HALION PLATA/NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;15;HALION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.99;43210000;;;-100000;1;0.000;;;
245;COOLER ESTRACTOR DE SISTEMA  DELUXE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.50;43210000;;;-100000;1;0.000;;;
246;ACCESS POINT DLINK DWL-2000 AP+;PRODUCTO;2;PRODUCTOS NO UTILIZ.;17;DLINK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;107.00;43210000;;;-100000;1;0.000;;;
247;TARJ. INALAMB PCMCIA DWL-G650+ DLINK;PRODUCTO;2;PRODUCTOS NO UTILIZ.;17;DLINK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;58.00;43210000;;;-100000;1;0.000;;;
249;TARJ. INALAMB PCI DLINK DWL-G520+;PRODUCTO;2;PRODUCTOS NO UTILIZ.;17;DLINK;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;54.00;43210000;;;-100000;1;0.000;;;
250;CABLE DIGITAL USB A TO MINI USB  4 P RETRACTIL;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
251;TECLADO PCTRONIX USB NEGRO PLATA KB-1107BS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;25;PCTRONIX;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.99;43210000;;;-100000;1;0.000;;;
252;CASE PCTRONIX ALIEN ET 3 400W NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;36.00;43210000;;;-100000;1;0.000;;;
253;AUDIFONO MICROF RETRACTIL MIC-RM2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.00;43210000;;;-100000;1;0.000;;;
254;FLOPPY SONY BEIGE;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;7.80;43210000;;;-100000;1;0.000;;;
259;TECLADO MULTI BTC 9000A BLANCO PS2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;21;BTC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
260;MOUSE OPTICO GENIUS MINITRAVELER NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;8.80;43210000;;;-100000;1;0.000;;;
261;TECLADO MULTI BTC 9000A NEGRO PS2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;21;BTC;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;12.00;43210000;;;-100000;1;0.000;;;
262;MOUSE OPTICO PCTRONIX 3D 3000USB C/LUZ;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.00;43210000;;;-100000;1;0.000;;;
263;MOUSE OPTICO GENIUS MINITRAVELER PLATA IRIS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;3;GENIUS;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;8.80;43210000;;;-100000;1;0.000;;;
264;AUDIFONO MICROF NUKA PLATA-NEGRO 770;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.50;43210000;;;-100000;1;0.000;;;
265;MICROFONO PEDESTAL  BEIGE GEN;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;1.20;43210000;;;-100000;1;0.000;;;
270;SET 3+1 TECL, MOU 3D, PARL 280W;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
271;PARL PCTRONIX 5.1 16W+2.5WX5 NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;51.00;43210000;;;-100000;1;0.000;;;
272;JOYPAD FORCE USB J-2009 PLATA 12BOT VIBRA;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;7.50;43210000;;;-100000;1;0.000;;;
274;MOUSE PCTRONIX LIQUIDO RUEDA 6369 PS2;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;6.50;43210000;;;-100000;1;0.000;;;
275;HUB/USB 4 PORT;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;4.00;43210000;;;-100000;1;0.000;;;
276;ACCESS POINT 11MB ZEW3000PF-01;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;59.00;43210000;;;-100000;1;0.000;;;
277;TARJ. INALAMB PCI ZEW1000 ZONET;PRODUCTO;2;PRODUCTOS NO UTILIZ.;29;ZONET;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;43.00;43210000;;;-100000;1;0.000;;;
278;TARJ. INALAMB PCI ZEW1300 ZONET;PRODUCTO;2;PRODUCTOS NO UTILIZ.;29;ZONET;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;39.00;43210000;;;-100000;1;0.000;;;
280;COOLER CASE 3 PULGADAS;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;0.90;43210000;;;-100000;1;0.000;;;
282;TECLADO MULTI VIEWTEK AP5004;PRODUCTO;2;PRODUCTOS NO UTILIZ.;2;GENERICO;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.50;43210000;;;-100000;1;0.000;;;
284;WEB CAM DELUXE V615-H USB NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;9.99;43210000;;;-100000;1;0.000;;;
285;DISCO DURO SEAGATE  40GB 7200 RPM ATA 100;PRODUCTO;2;PRODUCTOS NO UTILIZ.;19;SEAGATE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;67.00;43210000;;;-100000;1;0.000;;;
286;IMPRESORA HP DESKJET 3650 C/USB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;96.00;43210000;;;-100000;1;0.000;;;
287;CASE HALION 5758 P4 450W URANO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;15;HALION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;29.00;43210000;;;-100000;1;0.000;;;
288;PARL 1200W BEIGE HALION SUBWOFER;PRODUCTO;2;PRODUCTOS NO UTILIZ.;15;HALION;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;20.00;43210000;;;-100000;1;0.000;;;
289;CASE DELUXE GM220B NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
290;CASE DELUXE GM003B NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;6;DELUXE;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;27.00;43210000;;;-100000;1;0.000;;;
291;PARL PCTRONIX WOOFER 2.1W M200E NEGRO;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;19.00;43210000;;;-100000;1;0.000;;;
293;CASE VIEWTEK VTS-2007S, 2USB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;26.00;43210000;;;-100000;1;0.000;;;
297;AUDIFONO MICROF HP-918MV 830+;PRODUCTO;2;PRODUCTOS NO UTILIZ.;0;;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;3.20;43210000;;;-100000;1;0.000;;;
298;IMPRESORA HP DESKJET 3745 C/CABLE USB;PRODUCTO;2;PRODUCTOS NO UTILIZ.;11;HP;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;66.00;43210000;;;-100000;1;0.000;;;
299;TECLADO PCTRONIX AT BEIGE KB-202;PRODUCTO;2;PRODUCTOS NO UTILIZ.;25;PCTRONIX;13;DÓLARES;14;GRAVADO;UNIDAD;11.80;5.50;43210000;;;-100000;1;0.000;;;
